issue_d,sub_grade,term,home_ownership,fico_range_low,total_acc,pub_rec,revol_util,annual_inc,int_rate,dti,purpose,mort_acc,loan_amnt,application_type,installment,verification_status,pub_rec_bankruptcies,addr_state,initial_list_status,fico_range_high,revol_bal,id,open_acc,emp_length,loan_status,time_to_earliest_cr_line
2014-02-01,B3, 36 months,MORTGAGE,730.0,14.0,0.0,69.0,150000.0,11.99,25.13,major_purchase,4.0,12000.0,Individual,398.52,Verified,0.0,MT,w,734.0,51075.0,12395923,6.0,11.0,1,736473.6
2014-02-01,D3, 60 months,RENT,660.0,32.0,1.0,28.8,50000.0,18.25,13.35,debt_consolidation,6.0,10300.0,Individual,262.96,Source Verified,1.0,FL,w,664.0,3135.0,12425972,5.0,11.0,0,1015200.0
2014-02-01,C2, 60 months,MORTGAGE,685.0,10.0,0.0,95.9,33712.0,14.16,24.81,credit_card,0.0,12000.0,Individual,280.22,Verified,0.0,OH,w,689.0,10548.0,12396091,3.0,1.0,1,273628.8
2014-02-01,E4, 36 months,MORTGAGE,665.0,22.0,0.0,85.2,98000.0,21.99,7.32,home_improvement,5.0,8125.0,Individual,310.26,Source Verified,0.0,TX,w,669.0,4431.0,12506028,7.0,11.0,0,420854.4
2014-02-01,C3, 36 months,RENT,680.0,9.0,0.0,55.6,18000.0,14.64,19.53,debt_consolidation,0.0,3500.0,Individual,120.72,Not Verified,0.0,CA,f,684.0,3057.0,12445517,4.0,0.0,1,428803.2
2014-02-01,C3, 60 months,MORTGAGE,745.0,27.0,0.0,19.6,63000.0,14.64,20.3,home_improvement,1.0,25000.0,Individual,590.04,Not Verified,0.0,AL,w,749.0,4928.0,12405963,12.0,3.0,0,365731.2
2014-02-01,D5, 60 months,OWN,700.0,15.0,0.0,45.3,160000.0,19.47,4.14,other,4.0,30000.0,Individual,786.0,Source Verified,0.0,NY,w,704.0,13954.0,12395912,4.0,11.0,1,486604.8
2014-02-01,C1, 60 months,MORTGAGE,715.0,16.0,0.0,90.9,64774.68,13.65,15.03,credit_card,3.0,13000.0,Individual,300.14,Source Verified,0.0,TX,f,719.0,10366.0,12385866,7.0,1.0,1,363052.8
2014-02-01,C5, 60 months,MORTGAGE,690.0,30.0,0.0,64.1,98655.7,15.61,18.83,debt_consolidation,3.0,25000.0,Individual,602.79,Verified,0.0,TX,f,694.0,22748.0,12425967,10.0,2.0,1,773280.0
2014-02-01,A4, 36 months,OWN,725.0,28.0,0.0,71.4,110000.0,7.9,23.96,debt_consolidation,0.0,24000.0,Individual,750.97,Not Verified,0.0,NJ,w,729.0,44951.0,12465939,9.0,11.0,1,702259.2
2014-02-01,A3, 36 months,MORTGAGE,730.0,29.0,0.0,30.4,80000.0,7.62,16.67,credit_card,2.0,9000.0,Individual,280.46,Not Verified,0.0,AZ,w,734.0,10819.0,12396000,15.0,8.0,1,549676.8
2014-02-01,C2, 36 months,RENT,660.0,22.0,0.0,78.6,45000.0,14.16,11.81,debt_consolidation,0.0,3000.0,Individual,102.77,Not Verified,0.0,HI,w,664.0,10448.0,12425490,10.0,8.0,1,265680.0
2014-02-01,C2, 36 months,MORTGAGE,660.0,41.0,1.0,41.8,65000.0,14.16,13.92,debt_consolidation,3.0,11025.0,Individual,377.67,Source Verified,1.0,NC,f,664.0,8192.0,12496506,10.0,11.0,1,610243.2
2014-02-01,A4, 36 months,RENT,735.0,31.0,0.0,25.3,45000.0,7.9,20.45,debt_consolidation,0.0,10000.0,Individual,312.91,Not Verified,0.0,CA,w,739.0,9118.0,12486500,18.0,1.0,1,334195.2
2014-02-01,B5, 36 months,RENT,670.0,27.0,0.0,28.2,80000.0,12.99,8.64,debt_consolidation,0.0,4000.0,Individual,134.76,Not Verified,0.0,FL,f,674.0,3859.0,12406989,15.0,0.0,1,426124.8
2014-02-01,B1, 36 months,MORTGAGE,705.0,23.0,0.0,80.7,101100.0,9.67,25.44,debt_consolidation,3.0,9600.0,Individual,308.28,Source Verified,0.0,SC,w,709.0,15016.0,12395991,9.0,6.0,1,652320.0
2014-02-01,A3, 36 months,MORTGAGE,735.0,18.0,0.0,51.6,60000.0,7.62,20.46,credit_card,8.0,10000.0,Individual,311.62,Verified,0.0,MN,f,739.0,20122.0,10618311,6.0,5.0,1,441849.6
2014-02-01,B2, 36 months,MORTGAGE,730.0,23.0,0.0,45.3,125000.0,10.99,11.07,debt_consolidation,3.0,35000.0,Individual,1145.69,Not Verified,0.0,NJ,f,734.0,11546.0,12396888,8.0,0.0,1,363052.8
2014-02-01,B2, 36 months,MORTGAGE,720.0,43.0,0.0,21.4,55000.0,10.99,20.75,debt_consolidation,2.0,20000.0,Individual,654.68,Not Verified,0.0,MI,w,724.0,15341.0,12396895,28.0,11.0,1,247363.2
2014-02-01,C4, 60 months,MORTGAGE,725.0,39.0,0.0,41.7,75000.0,15.31,22.23,debt_consolidation,1.0,35000.0,Individual,838.36,Not Verified,0.0,FL,w,729.0,25005.0,12446994,23.0,11.0,0,389318.4
2014-02-01,A2, 36 months,MORTGAGE,745.0,33.0,0.0,57.3,317000.0,6.62,5.23,debt_consolidation,5.0,21000.0,Individual,644.78,Not Verified,0.0,NC,f,749.0,37382.0,12456903,10.0,2.0,1,902188.8
2014-02-01,E3, 60 months,MORTGAGE,685.0,47.0,1.0,70.3,56056.0,21.18,22.16,debt_consolidation,1.0,20600.0,Individual,559.39,Not Verified,1.0,OH,f,689.0,7801.0,12505916,17.0,7.0,0,599616.0
2014-02-01,C4, 36 months,RENT,665.0,18.0,1.0,54.0,40000.0,15.31,16.65,debt_consolidation,1.0,9000.0,Individual,313.36,Not Verified,1.0,MI,w,669.0,5141.0,12436920,8.0,0.0,0,399859.2
2014-02-01,B1, 36 months,MORTGAGE,695.0,19.0,0.0,52.4,82000.0,9.67,12.82,debt_consolidation,2.0,15000.0,Individual,481.69,Not Verified,0.0,CA,w,699.0,9947.0,12496991,11.0,11.0,1,428803.2
2014-02-01,D5, 36 months,RENT,670.0,32.0,1.0,57.0,130000.0,19.47,14.19,small_business,4.0,13575.0,Individual,500.84,Not Verified,1.0,CA,w,674.0,2714.0,12476954,6.0,2.0,1,399859.2
2014-02-01,E4, 60 months,RENT,695.0,17.0,0.0,22.4,96000.0,21.99,7.66,small_business,0.0,10000.0,Individual,276.14,Not Verified,0.0,FL,f,699.0,4486.0,12447003,6.0,9.0,0,231552.0
2014-02-01,D1, 36 months,MORTGAGE,670.0,15.0,0.0,73.1,28320.0,16.59,15.64,debt_consolidation,1.0,4900.0,Individual,173.71,Not Verified,0.0,NV,f,674.0,10383.0,12456936,13.0,6.0,1,255139.2
2014-02-01,D1, 36 months,OWN,680.0,21.0,0.0,72.8,27000.0,16.59,26.71,credit_card,0.0,8200.0,Individual,290.69,Not Verified,0.0,TX,f,684.0,11205.0,12416949,11.0,7.0,1,899510.4
2014-02-01,B2, 36 months,RENT,690.0,24.0,0.0,70.0,60000.0,10.99,26.58,credit_card,0.0,15000.0,Individual,491.01,Not Verified,0.0,TX,f,694.0,13663.0,12487079,11.0,6.0,1,1196726.4
2014-02-01,D1, 36 months,MORTGAGE,660.0,38.0,0.0,91.3,101000.0,16.59,33.44,debt_consolidation,4.0,24000.0,Individual,850.78,Not Verified,0.0,NH,w,664.0,53256.0,12405723,18.0,11.0,1,626054.4
2014-02-01,C2, 36 months,RENT,660.0,50.0,0.0,90.1,50000.0,14.16,34.89,credit_card,0.0,8000.0,Individual,274.05,Source Verified,0.0,IL,f,664.0,10545.0,11365312,13.0,1.0,1,402537.6
2014-02-01,C5, 36 months,MORTGAGE,685.0,29.0,1.0,26.8,40000.0,15.61,29.92,credit_card,0.0,9075.0,Individual,317.31,Not Verified,0.0,MA,w,689.0,3799.0,10746932,19.0,5.0,1,320976.0
2014-02-01,B4, 36 months,RENT,685.0,16.0,1.0,58.4,50000.0,12.49,15.7,credit_card,1.0,12000.0,Individual,401.39,Not Verified,0.0,NJ,f,689.0,14662.0,12545324,9.0,2.0,1,791596.8
2014-02-01,A1, 36 months,MORTGAGE,825.0,41.0,0.0,10.1,83395.0,6.03,15.33,debt_consolidation,4.0,19200.0,Individual,584.37,Not Verified,0.0,NV,w,829.0,10333.0,12427016,22.0,11.0,1,765331.2
2014-02-01,D1, 36 months,OWN,665.0,9.0,0.0,89.2,26000.0,16.59,18.7,debt_consolidation,3.0,3500.0,Individual,124.08,Not Verified,0.0,CA,w,669.0,3745.0,12526980,6.0,4.0,1,273628.8
2014-02-01,B4, 36 months,RENT,675.0,42.0,0.0,61.8,80000.0,12.49,25.94,credit_card,0.0,12000.0,Individual,401.39,Not Verified,0.0,CA,f,679.0,18914.0,12406516,27.0,2.0,1,268358.4
2014-02-01,D3, 60 months,MORTGAGE,705.0,24.0,0.0,72.4,75000.0,18.25,20.22,debt_consolidation,2.0,26350.0,Individual,672.71,Source Verified,0.0,SC,w,709.0,22454.0,12467035,11.0,11.0,1,675907.2
2014-02-01,C4, 36 months,RENT,665.0,23.0,0.0,51.9,35000.0,15.31,17.22,debt_consolidation,0.0,8350.0,Individual,290.73,Not Verified,0.0,CA,f,669.0,8564.0,12486328,12.0,6.0,1,286675.2
2014-02-01,A5, 36 months,MORTGAGE,685.0,20.0,0.0,36.0,70000.0,8.9,16.56,credit_card,1.0,5000.0,Individual,158.77,Not Verified,0.0,CT,w,689.0,4879.0,12437024,11.0,2.0,1,541814.4
2014-02-01,F1, 60 months,RENT,680.0,15.0,0.0,52.0,67000.0,23.43,34.59,debt_consolidation,2.0,17750.0,Individual,504.78,Not Verified,0.0,MI,f,684.0,9534.0,12487058,10.0,11.0,0,762739.2
2014-02-01,D5, 60 months,RENT,670.0,16.0,0.0,70.8,25000.0,19.97,16.71,debt_consolidation,0.0,10000.0,Individual,264.78,Verified,0.0,CA,w,674.0,10837.0,10404986,12.0,0.0,0,347155.2
2014-02-01,B4, 36 months,RENT,700.0,37.0,0.0,13.8,45000.0,12.49,27.9,debt_consolidation,2.0,15000.0,Individual,501.74,Not Verified,0.0,MA,w,704.0,9870.0,12496972,25.0,7.0,1,263088.0
2014-02-01,B1, 36 months,RENT,740.0,18.0,0.0,36.8,62000.0,9.67,18.93,debt_consolidation,0.0,17850.0,Individual,573.21,Not Verified,0.0,NY,w,744.0,18573.0,12526897,12.0,0.0,1,715478.4
2014-02-01,C3, 36 months,RENT,700.0,24.0,0.0,3.3,115000.0,14.64,0.8,major_purchase,0.0,12800.0,Individual,441.47,Not Verified,0.0,MA,f,704.0,1581.0,12416989,8.0,1.0,1,357782.4
2014-02-01,C2, 36 months,RENT,700.0,15.0,0.0,50.0,16000.0,14.16,29.86,debt_consolidation,0.0,4725.0,Individual,161.86,Not Verified,0.0,MI,f,704.0,3331.0,12516927,6.0,2.0,1,178934.4
2014-02-01,C5, 36 months,RENT,675.0,32.0,0.0,60.0,52500.0,15.61,30.81,debt_consolidation,0.0,17000.0,Individual,594.41,Verified,0.0,OH,w,679.0,16447.0,12387010,7.0,9.0,1,639100.8
2014-02-01,C4, 36 months,MORTGAGE,660.0,32.0,0.0,59.2,100000.0,15.31,25.39,debt_consolidation,1.0,17500.0,Individual,609.31,Not Verified,0.0,NY,f,664.0,34896.0,11427549,20.0,11.0,1,460425.6
2014-02-01,A2, 36 months,MORTGAGE,730.0,35.0,0.0,40.6,98876.0,6.62,14.72,credit_card,7.0,15000.0,Individual,460.56,Not Verified,0.0,IN,w,734.0,31527.0,8564797,17.0,11.0,1,707529.6
2014-02-01,B5, 36 months,RENT,720.0,20.0,0.0,52.7,33600.0,12.99,16.68,credit_card,0.0,10000.0,Individual,336.9,Not Verified,0.0,NY,w,724.0,17722.0,11865229,13.0,3.0,1,620784.0
2014-02-01,C5, 60 months,RENT,670.0,35.0,0.0,76.4,120000.0,15.61,14.64,debt_consolidation,0.0,20000.0,Individual,482.23,Not Verified,0.0,CA,w,674.0,22610.0,10557701,14.0,11.0,1,660268.8
2014-02-01,B3, 36 months,RENT,705.0,24.0,1.0,29.1,125000.0,11.99,11.12,debt_consolidation,4.0,10000.0,Individual,332.1,Source Verified,0.0,CA,f,709.0,5330.0,12496837,8.0,1.0,1,486604.8
2014-02-01,C1, 36 months,MORTGAGE,680.0,18.0,0.0,55.0,50000.0,13.65,14.33,debt_consolidation,2.0,12000.0,Individual,408.1,Not Verified,0.0,MO,w,684.0,5358.0,12466902,9.0,3.0,1,313113.6
2014-02-01,D5, 36 months,MORTGAGE,660.0,10.0,0.0,94.8,105000.0,19.47,3.9,debt_consolidation,0.0,7200.0,Individual,265.64,Not Verified,0.0,MD,w,664.0,20580.0,12526855,4.0,11.0,1,641779.2
2014-02-01,A5, 36 months,RENT,725.0,15.0,0.0,43.0,58000.0,8.9,20.05,debt_consolidation,0.0,4000.0,Individual,127.02,Not Verified,0.0,IL,w,729.0,5804.0,12516864,10.0,4.0,1,1070496.0
2014-02-01,B3, 36 months,RENT,685.0,12.0,0.0,82.0,35000.0,11.99,11.8,credit_card,0.0,3000.0,Individual,99.63,Not Verified,0.0,IL,w,689.0,3323.0,12516873,10.0,11.0,1,381369.6
2014-02-01,C2, 36 months,RENT,670.0,14.0,0.0,53.0,65697.0,14.16,6.47,debt_consolidation,1.0,15000.0,Individual,513.84,Not Verified,0.0,DC,f,674.0,3364.0,12486934,5.0,5.0,1,412905.6
2014-02-01,B2, 36 months,MORTGAGE,660.0,16.0,1.0,59.2,60000.0,10.99,15.1,credit_card,3.0,10000.0,Individual,327.34,Not Verified,1.0,IL,w,664.0,10833.0,12496869,10.0,11.0,1,334195.2
2014-02-01,C5, 36 months,MORTGAGE,670.0,11.0,0.0,63.0,77000.0,15.61,6.3,debt_consolidation,1.0,16000.0,Individual,559.44,Not Verified,0.0,NY,f,674.0,14536.0,12466869,4.0,11.0,1,463017.6
2014-02-01,B3, 36 months,MORTGAGE,725.0,24.0,0.0,33.1,88000.0,11.99,23.14,debt_consolidation,3.0,20000.0,Individual,664.2,Verified,0.0,NJ,f,729.0,10228.0,12506900,10.0,6.0,1,339465.6
2014-02-01,C5, 36 months,RENT,665.0,28.0,0.0,79.4,54000.0,15.61,15.71,credit_card,4.0,13375.0,Individual,467.66,Source Verified,0.0,CA,w,669.0,8890.0,11366909,11.0,9.0,1,484012.8
2014-02-01,B4, 60 months,RENT,705.0,63.0,0.0,32.3,72400.0,12.49,16.18,debt_consolidation,0.0,16000.0,Individual,359.89,Not Verified,0.0,IL,w,709.0,27077.0,12407018,22.0,4.0,0,431395.2
2014-02-01,C4, 60 months,MORTGAGE,670.0,29.0,0.0,81.5,51000.0,15.31,17.22,debt_consolidation,3.0,15000.0,Individual,359.3,Not Verified,0.0,OR,f,674.0,16554.0,12386816,10.0,11.0,1,468288.0
2014-02-01,B1, 36 months,RENT,680.0,45.0,0.0,52.1,61000.0,9.67,17.95,debt_consolidation,2.0,10750.0,Individual,345.21,Not Verified,0.0,KS,w,684.0,11720.0,11906293,12.0,11.0,1,983664.0
2014-02-01,B2, 36 months,RENT,700.0,12.0,0.0,54.2,60000.0,10.99,16.1,credit_card,0.0,12000.0,Individual,392.81,Not Verified,0.0,NY,w,704.0,12084.0,12496967,8.0,9.0,1,788918.4
2014-02-01,C2, 36 months,MORTGAGE,660.0,36.0,0.0,83.0,110000.0,14.16,10.36,debt_consolidation,1.0,12000.0,Individual,411.07,Source Verified,0.0,OH,f,664.0,12058.0,12507089,9.0,5.0,1,781228.8
2014-02-01,B5, 36 months,RENT,675.0,8.0,0.0,42.3,25000.0,12.99,9.6,credit_card,0.0,6900.0,Individual,232.46,Source Verified,0.0,NY,w,679.0,8504.0,12465348,8.0,5.0,1,118540.8
2014-02-01,B4, 36 months,RENT,675.0,36.0,1.0,40.0,35000.0,12.49,16.67,debt_consolidation,0.0,5000.0,Individual,167.25,Not Verified,1.0,KY,f,679.0,3960.0,12406858,12.0,3.0,1,502502.4
2014-02-01,C3, 36 months,RENT,665.0,10.0,0.0,63.5,52000.0,14.64,14.96,debt_consolidation,0.0,13000.0,Individual,448.37,Not Verified,0.0,CA,w,669.0,4760.0,12427001,6.0,3.0,1,412905.6
2014-02-01,D3, 36 months,MORTGAGE,685.0,35.0,0.0,48.4,82500.0,18.25,11.65,credit_card,1.0,19850.0,Individual,720.12,Not Verified,0.0,WI,w,689.0,34029.0,12506532,14.0,1.0,0,1031011.2
2014-02-01,C2, 36 months,RENT,670.0,46.0,0.0,86.6,59000.0,14.16,15.48,debt_consolidation,0.0,8000.0,Individual,274.05,Source Verified,0.0,KS,f,674.0,9964.0,12427050,8.0,9.0,1,376272.0
2014-02-01,C3, 36 months,OWN,665.0,16.0,0.0,35.0,84600.0,14.64,6.85,debt_consolidation,0.0,15000.0,Individual,517.34,Not Verified,0.0,NJ,f,669.0,18672.0,12487077,6.0,11.0,1,783820.8
2014-02-01,B3, 36 months,RENT,670.0,17.0,0.0,60.6,106000.0,11.99,11.91,debt_consolidation,0.0,18000.0,Individual,597.78,Not Verified,0.0,NJ,w,674.0,16235.0,12406969,9.0,7.0,1,231552.0
2014-02-01,B1, 36 months,MORTGAGE,700.0,28.0,0.0,70.7,100880.0,9.67,13.89,debt_consolidation,5.0,26000.0,Individual,834.93,Not Verified,0.0,CA,w,704.0,19514.0,12476929,7.0,11.0,1,907459.2
2014-02-01,C1, 36 months,MORTGAGE,675.0,42.0,0.0,82.5,60000.0,13.65,10.46,credit_card,2.0,10000.0,Individual,340.08,Not Verified,0.0,NV,w,679.0,9823.0,11334632,19.0,11.0,1,620784.0
2014-02-01,E4, 60 months,MORTGAGE,660.0,36.0,1.0,95.4,93000.0,21.99,30.86,debt_consolidation,7.0,35000.0,Individual,966.47,Not Verified,0.0,AZ,w,664.0,10303.0,12347345,10.0,7.0,1,439344.0
2014-02-01,D1, 60 months,MORTGAGE,700.0,51.0,0.0,33.6,50000.0,16.59,18.35,credit_card,3.0,18000.0,Individual,443.39,Not Verified,0.0,MA,f,704.0,26122.0,12247443,19.0,8.0,1,486604.8
2014-02-01,C4, 36 months,RENT,675.0,35.0,1.0,70.0,40000.0,15.31,18.27,debt_consolidation,3.0,5250.0,Individual,182.8,Source Verified,1.0,RI,w,679.0,5735.0,12417021,9.0,3.0,1,418176.0
2014-02-01,D1, 36 months,OWN,665.0,10.0,0.0,49.4,75000.0,16.59,10.86,credit_card,0.0,15975.0,Individual,566.3,Not Verified,0.0,NY,f,669.0,13845.0,12347343,9.0,3.0,1,157766.4
2014-02-01,C4, 36 months,RENT,665.0,24.0,0.0,92.3,50000.0,15.31,18.74,credit_card,1.0,5150.0,Individual,179.31,Source Verified,0.0,FL,w,669.0,1754.0,12386994,11.0,4.0,1,499824.0
2014-02-01,C2, 36 months,MORTGAGE,685.0,8.0,0.0,73.5,55000.0,14.47,9.49,home_improvement,0.0,10000.0,Individual,344.07,Source Verified,0.0,FL,f,689.0,10001.0,10627030,7.0,11.0,1,1025740.8
2014-02-01,B3, 36 months,MORTGAGE,740.0,12.0,0.0,61.5,51000.0,11.99,22.28,debt_consolidation,3.0,22950.0,Individual,762.16,Verified,0.0,VA,f,744.0,13843.0,10547995,7.0,6.0,1,289353.6
2014-02-01,C4, 36 months,RENT,695.0,23.0,0.0,35.1,48000.0,15.61,23.98,other,0.0,6000.0,Individual,209.79,Source Verified,0.0,IL,w,699.0,8842.0,10628093,11.0,6.0,1,218505.6
2014-02-01,B3, 36 months,MORTGAGE,665.0,15.0,1.0,83.0,56000.0,11.99,11.21,credit_card,2.0,8000.0,Individual,265.68,Not Verified,1.0,LA,w,669.0,7488.0,12545243,3.0,11.0,1,846979.2
2014-02-01,C2, 60 months,MORTGAGE,700.0,37.0,0.0,15.0,112000.0,14.16,6.54,home_improvement,3.0,10000.0,Individual,233.52,Not Verified,0.0,IL,f,704.0,15277.0,12527081,16.0,3.0,1,512870.4
2014-02-01,D1, 36 months,MORTGAGE,670.0,43.0,1.0,65.4,56625.0,16.59,21.15,debt_consolidation,1.0,9850.0,Individual,349.18,Not Verified,1.0,NV,w,674.0,18914.0,12506405,32.0,0.0,1,549676.8
2014-02-01,D2, 36 months,MORTGAGE,675.0,15.0,0.0,76.6,13000.0,17.57,14.77,debt_consolidation,0.0,2400.0,Individual,86.25,Not Verified,0.0,NH,w,679.0,6513.0,12465486,8.0,11.0,1,854755.2
2014-02-01,A5, 36 months,MORTGAGE,730.0,13.0,0.0,89.6,100000.0,8.9,8.4,debt_consolidation,4.0,20800.0,Individual,660.47,Not Verified,0.0,FL,w,734.0,21515.0,12457085,5.0,3.0,1,591926.4
2014-02-01,D5, 36 months,RENT,675.0,23.0,0.0,69.3,31000.0,19.47,29.73,debt_consolidation,0.0,7800.0,Individual,287.78,Not Verified,0.0,MD,f,679.0,7757.0,12457111,6.0,11.0,1,431395.2
2014-02-01,A4, 36 months,MORTGAGE,685.0,27.0,0.0,58.2,60000.0,7.9,6.64,credit_card,3.0,9500.0,Individual,297.26,Not Verified,0.0,TX,f,689.0,9607.0,12447161,12.0,11.0,1,938995.2
2014-02-01,C2, 36 months,RENT,665.0,22.0,1.0,39.0,98500.0,14.16,4.39,credit_card,5.0,14700.0,Individual,503.56,Not Verified,1.0,AZ,w,669.0,3192.0,12477071,5.0,3.0,1,534038.4
2014-02-01,C3, 36 months,RENT,680.0,8.0,0.0,84.4,55200.0,14.64,11.8,debt_consolidation,0.0,10000.0,Individual,344.9,Not Verified,0.0,CT,w,684.0,10383.0,12525229,5.0,8.0,1,420854.4
2014-02-01,B5, 36 months,MORTGAGE,660.0,31.0,1.0,51.0,30000.0,12.99,6.04,debt_consolidation,0.0,7200.0,Individual,242.57,Not Verified,1.0,NJ,f,664.0,6144.0,12477130,6.0,11.0,1,773280.0
2014-02-01,B1, 36 months,MORTGAGE,700.0,32.0,1.0,83.4,120000.0,9.67,8.62,credit_card,6.0,12000.0,Individual,385.35,Verified,0.0,NY,w,704.0,33198.0,10567824,13.0,11.0,1,673315.2
2014-02-01,D1, 36 months,MORTGAGE,690.0,15.0,0.0,36.7,25000.0,16.59,10.43,credit_card,1.0,5000.0,Individual,177.25,Not Verified,0.0,MN,f,694.0,6602.0,12437106,8.0,6.0,1,239500.8
2014-02-01,C2, 36 months,MORTGAGE,685.0,18.0,0.0,86.6,49400.0,14.47,24.87,debt_consolidation,0.0,17000.0,Individual,584.91,Verified,0.0,OH,f,689.0,24851.0,10597482,8.0,11.0,1,562896.0
2014-02-01,D1, 60 months,MORTGAGE,665.0,25.0,0.0,75.1,110000.0,16.99,24.2,debt_consolidation,0.0,30000.0,Individual,745.42,Verified,0.0,SC,f,669.0,15990.0,10617320,12.0,11.0,1,1117756.8
2014-02-01,D4, 36 months,MORTGAGE,675.0,15.0,0.0,59.8,52000.0,19.22,7.25,debt_consolidation,3.0,6000.0,Individual,220.61,Verified,0.0,FL,f,679.0,7476.0,10150824,7.0,1.0,1,515548.8
2014-02-01,A2, 36 months,MORTGAGE,715.0,37.0,0.0,46.0,144000.0,6.62,15.78,debt_consolidation,5.0,15000.0,Individual,460.56,Verified,0.0,KY,w,719.0,15338.0,10110099,15.0,4.0,1,1470268.8
2014-02-01,B4, 36 months,MORTGAGE,675.0,35.0,0.0,58.8,110000.0,12.85,13.67,debt_consolidation,0.0,20000.0,Individual,672.44,Verified,0.0,CA,f,679.0,20710.0,10173414,15.0,11.0,1,1102118.4
2014-02-01,C4, 36 months,OWN,665.0,14.0,0.0,56.1,40800.0,15.61,5.26,home_improvement,3.0,8500.0,Individual,297.21,Source Verified,0.0,FL,w,669.0,3254.0,10604626,6.0,4.0,1,250041.6
2014-02-01,B5, 36 months,MORTGAGE,675.0,62.0,1.0,84.1,86000.0,13.53,24.03,credit_card,2.0,15000.0,Individual,509.25,Source Verified,0.0,SD,w,679.0,11355.0,10644800,24.0,9.0,1,357782.4
2014-02-01,D1, 36 months,OWN,700.0,28.0,0.0,54.2,46058.0,16.99,22.96,credit_card,0.0,6000.0,Individual,213.89,Source Verified,0.0,MO,f,704.0,20614.0,10514567,11.0,0.0,1,1112486.4
2014-02-01,B2, 36 months,MORTGAGE,695.0,22.0,0.0,48.1,117000.0,10.99,13.12,debt_consolidation,1.0,22000.0,Individual,720.15,Verified,0.0,FL,w,699.0,12646.0,10504941,13.0,11.0,1,941587.2
2014-02-01,B5, 36 months,RENT,685.0,22.0,0.0,74.9,120000.0,13.53,16.39,debt_consolidation,0.0,10000.0,Individual,339.5,Source Verified,0.0,CA,w,689.0,4867.0,10454906,7.0,1.0,1,444528.0
2014-02-01,B1, 36 months,MORTGAGE,665.0,16.0,0.0,59.8,65000.0,9.67,15.97,debt_consolidation,6.0,10000.0,Individual,321.13,Verified,0.0,NJ,f,669.0,7539.0,10636133,10.0,5.0,1,347155.2
2014-02-01,B2, 36 months,RENT,660.0,22.0,0.0,44.2,30000.0,10.99,16.0,debt_consolidation,0.0,11500.0,Individual,376.45,Verified,0.0,OH,f,664.0,15034.0,10576177,12.0,4.0,1,352512.0
2014-02-01,C1, 36 months,RENT,700.0,21.0,0.0,27.7,20000.0,13.98,21.19,debt_consolidation,0.0,7000.0,Individual,239.18,Verified,0.0,CA,w,704.0,7221.0,10157091,14.0,5.0,1,207964.8
2014-02-01,B4, 36 months,RENT,730.0,19.0,1.0,42.8,185000.0,12.85,10.94,debt_consolidation,8.0,28000.0,Individual,941.41,Source Verified,1.0,CA,f,734.0,12239.0,10537094,7.0,9.0,1,365731.2
2014-02-01,C5, 60 months,RENT,705.0,34.0,0.0,78.8,55000.0,16.24,32.08,debt_consolidation,0.0,25000.0,Individual,611.15,Verified,0.0,TX,w,709.0,26159.0,10635882,8.0,6.0,0,349833.6
2014-02-01,D4, 60 months,MORTGAGE,660.0,24.0,0.0,57.9,82000.0,19.22,18.31,debt_consolidation,0.0,15000.0,Individual,390.93,Verified,0.0,FL,f,664.0,16321.0,10537527,14.0,11.0,1,818035.2
2014-02-01,C1, 36 months,OWN,705.0,41.0,0.0,24.9,75000.0,13.65,19.63,debt_consolidation,2.0,32500.0,Individual,1105.26,Source Verified,0.0,GA,f,709.0,3734.0,12466891,6.0,2.0,1,631152.0
2014-02-01,C4, 60 months,MORTGAGE,695.0,36.0,0.0,49.7,53000.0,15.31,22.49,debt_consolidation,1.0,15000.0,Individual,359.3,Not Verified,0.0,OH,w,699.0,10135.0,12487152,14.0,11.0,0,344736.0
2014-02-01,B4, 36 months,RENT,670.0,17.0,1.0,72.8,49000.0,12.49,15.36,debt_consolidation,0.0,10000.0,Individual,334.49,Not Verified,0.0,VT,f,674.0,10122.0,12385305,7.0,11.0,1,268358.4
2014-02-01,B4, 36 months,RENT,675.0,33.0,0.0,74.1,103000.0,12.49,12.15,credit_card,0.0,32200.0,Individual,1077.06,Source Verified,0.0,TX,w,679.0,20368.0,12397042,15.0,3.0,1,352512.0
2014-02-01,C1, 36 months,OWN,685.0,31.0,0.0,36.1,90000.0,13.65,6.99,home_improvement,5.0,8000.0,Individual,272.07,Source Verified,0.0,NY,w,689.0,6351.0,10618103,7.0,11.0,1,399859.2
2014-02-01,D2, 36 months,RENT,670.0,20.0,0.0,66.6,90000.0,17.57,25.68,credit_card,0.0,35000.0,Individual,1257.8,Verified,0.0,CA,f,674.0,5776.0,10565009,6.0,11.0,1,452476.8
2014-02-01,C3, 60 months,MORTGAGE,705.0,20.0,0.0,88.8,40000.0,14.64,16.89,debt_consolidation,1.0,12500.0,Individual,295.02,Not Verified,0.0,OH,f,709.0,12781.0,12417064,6.0,8.0,0,389318.4
2014-02-01,C3, 60 months,MORTGAGE,685.0,42.0,0.0,45.2,67995.0,14.64,20.32,debt_consolidation,4.0,13500.0,Individual,318.62,Not Verified,0.0,KY,w,689.0,9980.0,12406794,15.0,11.0,1,441849.6
